llave_persona,P203,P207,Edad,Ocupado,Informal,Billetera,CreditoFormal_2024,FACTOR07,P301A,CreditoFormal_2025
20613-23-11-2,2,2,29.0,1,0.0,0,0,25.9930801391602,1.0,0
20613-23-11-3,3,2,10.0,0,,0,0,25.9930801391602,3.0,0
20613-23-11-4,3,2,7.0,0,,0,0,25.9930801391602,2.0,0
20613-23-11-5,3,1,4.0,0,,0,0,25.9930801391602,2.0,0
20613-23-11-6,3,2,0.0,0,,0,0,25.9930801391602,,0
20613-24-11-1,1,1,43.0,1,0.0,0,0,25.9930801391602,4.0,0
20613-24-11-2,2,2,35.0,1,0.0,0,0,25.9930801391602,3.0,0
20613-24-11-3,3,2,13.0,0,,0,0,25.9930801391602,4.0,0
20613-24-11-4,3,1,10.0,0,,0,0,25.9930801391602,3.0,0
20613-24-11-5,3,2,6.0,0,,0,0,25.9930801391602,2.0,0
20613-24-11-6,3,2,3.0,0,,0,0,25.9930801391602,1.0,0
20613-24-11-7,3,1,1.0,0,,0,0,25.9930801391602,,0
20613-89-11-1,1,2,46.0,1,1.0,0,0,25.9930801391602,3.0,0
20613-89-11-2,2,1,39.0,1,1.0,0,0,25.9930801391602,3.0,0
20613-90-11-1,1,1,64.0,1,1.0,0,0,25.9930801391602,4.0,0
20613-90-11-2,2,2,54.0,1,0.0,0,0,25.9930801391602,1.0,0
20613-90-11-3,3,1,16.0,1,0.0,0,0,25.9930801391602,5.0,0
20613-90-11-4,3,2,17.0,1,0.0,0,0,25.9930801391602,5.0,0
20613-90-11-5,5,1,2.0,0,,0,0,25.9930801391602,,0
20613-90-11-6,5,1,1.0,0,,0,0,25.9930801391602,,0
20613-91-11-1,1,1,30.0,1,1.0,0,0,25.9930801391602,5.0,0
20613-91-11-2,2,2,28.0,1,1.0,0,0,25.9930801391602,3.0,0
20613-91-11-3,3,2,6.0,0,,0,0,25.9930801391602,2.0,0
20613-91-11-4,3,2,3.0,0,,0,0,25.9930801391602,1.0,0
20613-91-11-5,3,1,1.0,0,,0,0,25.9930801391602,,0
20613-92-11-1,1,1,37.0,1,1.0,0,0,25.9930801391602,6.0,0
20613-92-11-2,2,2,35.0,1,1.0,0,0,25.9930801391602,3.0,0
20613-92-11-3,3,2,18.0,1,0.0,0,0,25.9930801391602,5.0,0
20613-92-11-4,3,1,12.0,0,,0,0,25.9930801391602,4.0,0
20613-92-11-5,3,1,8.0,0,,0,0,25.9930801391602,3.0,0
20613-92-11-6,3,1,6.0,0,,0,0,25.9930801391602,2.0,0
20613-92-11-7,3,2,3.0,0,,0,0,25.9930801391602,1.0,0
20613-92-11-8,3,2,0.0,0,,0,0,25.9930801391602,,0
20614-57-11-1,1,1,37.0,1,1.0,0,0,25.9930801391602,6.0,0
20614-57-11-2,2,2,37.0,1,0.0,0,0,25.9930801391602,6.0,1
20614-57-11-3,3,2,19.0,1,0.0,1,0,25.9930801391602,6.0,0
20614-58-11-1,1,2,61.0,1,0.0,1,0,25.9930801391602,6.0,0
20614-58-11-2,10,1,20.0,0,,0,0,25.9930801391602,,0
20614-59-11-1,1,1,75.0,1,1.0,0,0,25.9930801391602,1.0,0
20614-158-11-1,1,1,45.0,1,0.0,1,0,25.9930801391602,9.0,0
20614-158-11-2,2,2,45.0,1,1.0,0,1,25.9930801391602,7.0,0
20614-158-11-3,3,2,7.0,0,,0,0,25.9930801391602,2.0,0
20614-158-11-4,3,2,7.0,0,,0,0,25.9930801391602,2.0,0
20614-159-11-1,1,2,26.0,1,0.0,0,0,25.9930801391602,6.0,0
20614-159-11-2,3,1,4.0,0,,0,0,25.9930801391602,1.0,0
20614-159-11-3,11,2,28.0,1,0.0,0,0,25.9930801391602,8.0,1
20614-159-11-4,7,2,4.0,0,,0,0,25.9930801391602,2.0,0
20614-160-11-1,1,2,25.0,1,1.0,1,0,25.9930801391602,5.0,0
20614-160-11-2,2,1,30.0,1,1.0,1,0,25.9930801391602,7.0,0
20614-160-11-3,3,2,8.0,0,,0,0,25.9930801391602,3.0,0
20614-160-11-4,3,2,6.0,0,,0,0,25.9930801391602,2.0,0
20614-160-11-5,11,2,17.0,1,0.0,0,0,25.9930801391602,6.0,0
20615-1-11-1,1,2,47.0,1,1.0,1,0,141.611740112305,3.0,0
20615-1-11-2,3,1,18.0,1,0.0,0,0,141.611740112305,12.0,0
20615-1-11-3,3,2,14.0,1,0.0,0,0,141.611740112305,5.0,0
20615-1-11-4,3,1,13.0,0,,0,0,141.611740112305,4.0,0
20615-15-11-1,1,1,76.0,1,0.0,0,0,141.611740112305,10.0,0
20615-15-11-2,2,2,69.0,1,0.0,0,0,141.611740112305,10.0,0
20615-30-11-1,1,2,57.0,1,0.0,1,1,141.611740112305,8.0,1
20615-30-11-2,2,1,56.0,1,0.0,1,1,141.611740112305,8.0,1
20615-44-11-1,1,2,65.0,1,0.0,1,1,141.611740112305,8.0,1
20615-58-11-1,1,1,70.0,1,1.0,0,1,141.611740112305,8.0,1
20615-58-11-2,2,2,57.0,1,0.0,0,0,141.611740112305,8.0,0
20615-87-11-1,1,2,39.0,1,0.0,1,1,141.611740112305,8.0,1
20615-87-11-2,3,2,16.0,1,0.0,0,0,141.611740112305,5.0,0
20615-87-11-3,3,1,8.0,0,,0,0,141.611740112305,3.0,0
20616-73-11-1,1,1,50.0,1,1.0,0,0,84.2815246582031,5.0,0
20616-73-11-2,2,2,49.0,1,1.0,0,0,84.2815246582031,6.0,0
20616-73-11-3,3,2,20.0,1,1.0,1,0,84.2815246582031,6.0,0
20616-73-11-4,3,1,10.0,0,,0,0,84.2815246582031,3.0,0
20616-74-11-1,1,1,78.0,1,1.0,0,0,84.2815246582031,4.0,0
20616-76-11-1,1,2,51.0,1,1.0,0,0,84.2815246582031,3.0,0
20616-76-11-2,3,2,18.0,1,1.0,0,0,84.2815246582031,6.0,0
20616-76-11-3,5,1,10.0,0,,0,0,84.2815246582031,3.0,0
20616-76-11-4,11,1,47.0,0,,0,0,84.2815246582031,,0
20616-145-11-1,1,1,48.0,1,1.0,0,0,84.2815246582031,3.0,0
20616-145-11-2,2,2,51.0,1,1.0,0,0,84.2815246582031,4.0,0
20616-145-11-3,3,2,14.0,1,1.0,0,0,84.2815246582031,5.0,0
20616-146-11-1,1,1,75.0,1,1.0,0,0,84.2815246582031,3.0,0
20616-146-11-2,2,2,69.0,1,1.0,0,0,84.2815246582031,3.0,0
20616-149-11-1,1,2,42.0,1,1.0,0,0,84.2815246582031,3.0,0
20616-149-11-2,3,2,19.0,1,1.0,0,0,84.2815246582031,9.0,0
20616-149-11-3,3,1,16.0,1,1.0,0,0,84.2815246582031,5.0,0
20616-149-11-4,3,2,25.0,1,1.0,0,0,84.2815246582031,6.0,0
20616-149-11-5,5,2,7.0,0,,0,0,84.2815246582031,3.0,0
20616-151-11-1,1,2,85.0,1,1.0,0,0,84.2815246582031,1.0,0
20616-152-11-1,1,1,72.0,1,1.0,0,0,84.2815246582031,4.0,0
20616-152-11-2,2,2,66.0,1,0.0,0,0,84.2815246582031,4.0,0
20618-14-11-1,1,1,28.0,1,1.0,0,0,142.552352905273,5.0,1
20618-14-11-2,2,2,22.0,1,1.0,0,0,142.552352905273,4.0,0
20618-14-11-3,3,2,7.0,0,,0,0,142.552352905273,3.0,0
20618-14-11-4,3,2,3.0,0,,0,0,142.552352905273,1.0,0
20618-15-11-1,1,1,31.0,1,1.0,0,0,142.552352905273,6.0,0
20618-15-11-2,2,2,24.0,1,1.0,0,0,142.552352905273,5.0,0
20618-15-11-3,3,1,8.0,0,,0,0,142.552352905273,3.0,0
20618-15-11-4,0, ,,0,,0,0,142.552352905273,,0
20618-63-11-1,1,1,39.0,1,1.0,0,0,142.552352905273,3.0,0
20618-63-11-2,2,2,41.0,1,1.0,0,0,142.552352905273,3.0,0
20618-63-11-3,3,1,16.0,1,1.0,0,0,142.552352905273,5.0,0
20618-63-11-4,3,2,10.0,0,,0,0,142.552352905273,3.0,0
20618-63-11-5,3,2,6.0,0,,0,0,142.552352905273,2.0,0
20618-63-11-6,3,2,0.0,0,,0,0,142.552352905273,,0
20618-64-11-1,1,1,58.0,1,1.0,0,0,142.552352905273,1.0,0
20618-64-11-2,2,2,57.0,1,1.0,0,1,142.552352905273,3.0,0
20618-64-11-3,3,2,27.0,1,1.0,0,1,142.552352905273,3.0,0
20618-65-11-1,1,1,32.0,1,1.0,0,0,142.552352905273,4.0,0
20618-65-11-2,2,2,29.0,1,1.0,0,0,142.552352905273,5.0,0
20618-65-11-3,3,2,5.0,0,,0,0,142.552352905273,2.0,0
20618-65-11-4,3,1,1.0,0,,0,0,142.552352905273,,0
20618-66-11-1,1,1,55.0,1,1.0,0,0,142.552352905273,5.0,0
20618-66-11-2,2,2,52.0,1,1.0,0,0,142.552352905273,3.0,0
20618-66-11-3,3,2,11.0,0,,0,0,142.552352905273,3.0,0
20618-67-11-1,1,1,28.0,1,1.0,0,0,142.552352905273,6.0,0
20618-67-11-2,2,2,25.0,1,1.0,0,0,142.552352905273,6.0,0
20618-67-11-3,3,1,3.0,0,,0,0,142.552352905273,1.0,0
20618-68-11-1,1,1,44.0,1,1.0,0,0,142.552352905273,5.0,0
20618-68-11-2,2,2,44.0,1,0.0,0,0,142.552352905273,4.0,0
20618-68-11-3,3,2,14.0,1,1.0,0,0,142.552352905273,5.0,0
20618-68-11-4,3,2,12.0,0,,0,0,142.552352905273,3.0,0
20620-13-11-1,1,1,31.0,1,1.0,1,0,153.613662719727,6.0,0
20620-13-11-2,2,2,37.0,1,0.0,1,0,153.613662719727,6.0,0
20620-13-11-3,3,1,16.0,1,0.0,0,0,153.613662719727,5.0,0
20620-13-11-4,3,2,9.0,0,,0,0,153.613662719727,3.0,0
20620-28-11-1,1,1,48.0,1,1.0,0,1,153.613662719727,6.0,0
20620-28-11-2,2,2,47.0,1,1.0,1,1,153.613662719727,6.0,0
20620-28-11-3,3,2,25.0,1,1.0,1,0,153.613662719727,9.0,0
20620-28-11-4,3,1,21.0,1,1.0,1,0,153.613662719727,6.0,0
20620-28-11-5,3,1,19.0,1,1.0,1,0,153.613662719727,6.0,0
20620-73-11-1,1,2,59.0,1,1.0,0,0,153.613662719727,4.0,0
20620-73-11-2,0, ,,0,,0,0,153.613662719727,,0
20620-89-11-1,1,1,53.0,1,0.0,1,1,153.613662719727,8.0,0
20620-89-11-2,2,2,53.0,1,0.0,1,0,153.613662719727,8.0,0
20620-89-11-3,3,2,22.0,1,0.0,1,0,153.613662719727,9.0,0
20620-89-11-4,3,1,16.0,1,0.0,0,0,153.613662719727,5.0,0
20622-14-11-1,1,2,33.0,1,0.0,0,0,38.0387725830078,6.0,0
20622-14-11-2,2,1,46.0,1,1.0,0,0,38.0387725830078,4.0,0
20622-14-11-3,3,1,16.0,1,0.0,0,0,38.0387725830078,5.0,0
20622-14-11-4,3,2,1.0,0,,0,0,38.0387725830078,,0
20622-72-11-1,1,2,50.0,1,1.0,0,1,38.0387725830078,1.0,0
20622-72-11-2,2,1,51.0,1,1.0,0,0,38.0387725830078,4.0,0
20622-72-11-3,3,2,19.0,1,0.0,1,0,38.0387725830078,6.0,0
20622-72-11-4,3,2,17.0,1,0.0,0,0,38.0387725830078,5.0,0
20622-72-11-5,5,1,1.0,0,,0,0,38.0387725830078,,0
20622-86-11-1,1,1,59.0,1,1.0,0,1,38.0387725830078,1.0,0
20622-86-11-2,3,1,30.0,1,1.0,0,0,38.0387725830078,3.0,0
20622-86-11-3,3,1,21.0,1,1.0,0,1,38.0387725830078,6.0,0
20622-86-11-4,4,2,19.0,1,1.0,1,0,38.0387725830078,5.0,0
20622-86-11-5,5,2,3.0,0,,0,0,38.0387725830078,1.0,0
20622-99-11-1,1,1,43.0,1,0.0,1,0,38.0387725830078,9.0,1
20622-99-11-2,2,2,39.0,1,0.0,1,0,38.0387725830078,8.0,0
20622-99-11-3,3,1,14.0,1,0.0,0,0,38.0387725830078,5.0,0
20622-99-11-4,3,1,7.0,0,,0,0,38.0387725830078,2.0,0
20622-113-11-1,1,1,49.0,1,1.0,0,1,38.0387725830078,6.0,0
20622-113-11-2,2,2,37.0,1,1.0,1,0,38.0387725830078,8.0,0
20622-113-11-3,3,1,15.0,1,0.0,0,0,38.0387725830078,5.0,0
20622-113-11-4,3,1,8.0,0,,0,0,38.0387725830078,3.0,0
20623-33-11-1,1,1,38.0,1,1.0,0,0,217.689697265625,5.0,0
20623-33-11-2,2,2,33.0,1,1.0,0,0,217.689697265625,3.0,0
20623-33-11-3,3,2,16.0,1,0.0,0,0,217.689697265625,5.0,0
20623-33-11-4,3,1,14.0,1,0.0,0,0,217.689697265625,5.0,0
20623-33-11-5,3,1,3.0,0,,0,0,217.689697265625,1.0,0
20623-77-11-1,1,2,80.0,1,0.0,0,0,217.689697265625,1.0,0
20623-77-11-2,2,1,87.0,1,0.0,0,0,217.689697265625,1.0,0
20623-77-11-3,3,1,52.0,1,1.0,0,0,217.689697265625,4.0,0
20623-92-11-1,1,2,68.0,1,0.0,0,0,217.689697265625,4.0,0
20631-4-11-1,1,1,34.0,1,1.0,1,0,1113.88488769531,9.0,0
20631-4-11-2,2,2,46.0,1,0.0,1,0,1113.88488769531,6.0,0
20631-4-11-3,3,1,19.0,1,1.0,1,0,1113.88488769531,6.0,0
20631-4-11-4,3,1,6.0,0,,0,0,1113.88488769531,2.0,0
20631-11-11-1,1,2,39.0,1,1.0,1,1,1113.88488769531,4.0,0
20631-11-11-2,3,2,19.0,1,1.0,1,0,1113.88488769531,6.0,0
20631-11-11-3,3,1,14.0,1,1.0,0,0,1113.88488769531,5.0,0
20631-19-11-1,1,1,65.0,1,0.0,1,1,1113.88488769531,10.0,1
20631-19-11-2,2,2,43.0,1,0.0,1,1,1113.88488769531,8.0,1
20631-19-11-3,3,2,17.0,1,0.0,0,0,1113.88488769531,5.0,0
20631-19-11-4,3,1,12.0,0,,0,0,1113.88488769531,3.0,0
20631-46-11-1,1,2,40.0,1,0.0,1,0,1113.88488769531,3.0,0
20631-46-11-2,3,1,15.0,1,1.0,0,0,1113.88488769531,5.0,0
20631-46-11-3,3,1,12.0,0,,0,0,1113.88488769531,4.0,0
20631-46-11-4,3,1,2.0,0,,0,0,1113.88488769531,,0
20631-60-11-1,1,2,26.0,1,0.0,1,0,1113.88488769531,7.0,1
20631-60-11-2,3,2,8.0,0,,0,0,1113.88488769531,3.0,0
20631-60-11-3,11,2,22.0,1,1.0,0,0,1113.88488769531,8.0,0
20631-60-11-4,0, ,,0,,0,0,1113.88488769531,,0
20648-15-11-1,1,2,31.0,1,1.0,0,0,37.2270202636719,5.0,0
20648-15-11-2,3,2,14.0,1,0.0,0,0,37.2270202636719,5.0,0
20648-15-11-3,3,1,4.0,0,,0,0,37.2270202636719,2.0,0
20648-15-11-4,0, ,,0,,0,0,37.2270202636719,,0
20648-32-11-1,1,2,66.0,1,0.0,0,0,37.2270202636719,3.0,0
20648-81-11-1,1,1,62.0,1,1.0,0,0,37.2270202636719,4.0,0
20648-81-11-2,3,1,25.0,1,1.0,0,0,37.2270202636719,6.0,0
20648-81-11-3,3,2,16.0,1,0.0,0,0,37.2270202636719,5.0,0
20648-146-11-1,1,2,42.0,1,1.0,0,0,37.2270202636719,4.0,0
20648-146-11-2,3,1,19.0,1,0.0,0,0,37.2270202636719,9.0,0
20648-146-11-3,3,1,14.0,1,0.0,0,0,37.2270202636719,5.0,0
20664-25-11-1,1,1,59.0,1,1.0,0,0,37.8531341552734,3.0,0
20664-25-11-2,2,2,53.0,1,1.0,0,0,37.8531341552734,3.0,0
20664-25-11-3,3,1,22.0,1,0.0,0,0,37.8531341552734,9.0,0
20664-25-11-4,3,1,9.0,0,,0,0,37.8531341552734,3.0,0
20664-25-11-5,3,2,30.0,1,1.0,0,0,37.8531341552734,8.0,0
20664-25-11-6,5,2,11.0,0,,0,0,37.8531341552734,3.0,0
20664-26-11-1,1,1,44.0,1,1.0,0,0,37.8531341552734,5.0,0
20664-26-11-2,2,2,41.0,1,1.0,0,0,37.8531341552734,5.0,0
20664-26-11-3,3,2,16.0,1,0.0,0,0,37.8531341552734,5.0,0
20664-26-11-4,3,2,11.0,0,,0,0,37.8531341552734,3.0,0
20664-26-11-5,3,2,7.0,0,,0,0,37.8531341552734,3.0,0
20664-26-11-6,3,2,20.0,1,0.0,0,0,37.8531341552734,6.0,0
20664-26-11-7,4,1,19.0,1,1.0,0,0,37.8531341552734,6.0,0
20664-26-11-8,5,2,2.0,0,,0,0,37.8531341552734,,0
20664-27-11-1,1,2,49.0,1,1.0,0,0,37.8531341552734,3.0,0
20664-27-11-2,2,1,48.0,1,0.0,0,0,37.8531341552734,4.0,0
20664-27-11-3,3,1,17.0,1,0.0,0,0,37.8531341552734,6.0,0
20664-27-11-4,3,1,14.0,1,0.0,0,0,37.8531341552734,5.0,0
20664-27-11-5,3,1,11.0,0,,0,0,37.8531341552734,3.0,0
20664-27-11-6,3,1,23.0,1,0.0,0,0,37.8531341552734,7.0,0
20664-27-11-7,4,2,20.0,1,0.0,0,0,37.8531341552734,5.0,0
20664-27-11-8,5,1,0.0,0,,0,0,37.8531341552734,,0
20664-57-11-1,1,1,41.0,1,1.0,0,0,37.8531341552734,4.0,0
20664-57-11-2,2,2,35.0,1,0.0,0,0,37.8531341552734,5.0,0
20664-57-11-3,3,1,13.0,0,,0,0,37.8531341552734,4.0,0
20664-57-11-4,6,1,58.0,1,1.0,0,0,37.8531341552734,4.0,0
20664-58-11-1,1,1,37.0,1,0.0,0,0,37.8531341552734,6.0,0
20664-58-11-2,2,2,35.0,1,0.0,0,0,37.8531341552734,6.0,0
20664-58-11-3,3,2,20.0,1,1.0,0,0,37.8531341552734,9.0,0
20664-58-11-4,3,1,12.0,0,,0,0,37.8531341552734,3.0,0
20664-58-11-5,3,2,8.0,0,,0,0,37.8531341552734,3.0,0
20664-58-11-6,3,1,7.0,0,,0,0,37.8531341552734,3.0,0
20664-59-11-1,1,1,36.0,1,0.0,0,0,37.8531341552734,6.0,0
20664-59-11-2,2,2,45.0,1,1.0,0,0,37.8531341552734,3.0,0
20664-59-11-3,3,1,13.0,0,,0,0,37.8531341552734,4.0,0
20664-59-11-4,3,2,19.0,1,0.0,0,0,37.8531341552734,6.0,0
20664-59-11-5,5,1,1.0,0,,0,0,37.8531341552734,,0
20664-59-11-6,6,1,66.0,1,0.0,0,0,37.8531341552734,3.0,0
20664-59-11-7,6,2,65.0,1,1.0,0,0,37.8531341552734,1.0,0
20664-60-11-1,1,1,35.0,1,1.0,0,0,37.8531341552734,6.0,0
20664-60-11-2,2,2,31.0,1,0.0,0,0,37.8531341552734,5.0,0
20664-60-11-3,3,1,13.0,0,,0,0,37.8531341552734,5.0,0
20664-60-11-4,3,2,9.0,0,,0,0,37.8531341552734,3.0,0
20664-60-11-5,3,2,7.0,0,,0,0,37.8531341552734,3.0,0
20664-60-11-6,3,1,1.0,0,,0,0,37.8531341552734,,0
20666-69-11-1,1,1,56.0,1,1.0,0,0,169.707336425781,4.0,0
20666-69-11-2,2,2,59.0,1,1.0,0,0,169.707336425781,3.0,0
20666-70-11-1,1,1,51.0,1,1.0,0,0,169.707336425781,4.0,0
20666-70-11-2,2,2,36.0,1,1.0,0,0,169.707336425781,4.0,0
20666-70-11-3,3,1,19.0,1,1.0,0,0,169.707336425781,6.0,0
20666-70-11-4,3,1,17.0,1,1.0,0,0,169.707336425781,6.0,0
20666-70-11-5,3,2,15.0,1,1.0,0,0,169.707336425781,5.0,0
20666-70-11-6,3,2,5.0,0,,0,0,169.707336425781,2.0,0
20666-72-11-1,1,1,53.0,1,1.0,0,0,169.707336425781,3.0,0
20666-72-11-2,2,2,54.0,1,1.0,0,0,169.707336425781,1.0,0
20666-72-11-3,3,2,11.0,0,,0,0,169.707336425781,3.0,0
20666-73-11-1,1,1,74.0,1,1.0,0,0,169.707336425781,4.0,0
20666-73-11-2,2,2,63.0,1,1.0,0,0,169.707336425781,3.0,0
20666-73-11-3,5,1,11.0,0,,0,0,169.707336425781,3.0,0
20666-74-11-1,1,1,61.0,1,1.0,0,0,169.707336425781,4.0,0
20666-74-11-2,2,2,55.0,1,1.0,0,0,169.707336425781,3.0,0
20666-75-11-1,1,1,47.0,1,1.0,0,0,169.707336425781,4.0,0
20666-75-11-2,2,2,38.0,1,1.0,0,0,169.707336425781,3.0,0
20666-76-11-1,1,2,55.0,1,1.0,0,0,169.707336425781,1.0,0
20666-76-11-2,6,1,82.0,1,0.0,0,0,169.707336425781,1.0,0
20675-26-11-1,1,2,62.0,1,0.0,0,0,125.811553955078,4.0,0
20675-61-11-1,1,2,48.0,1,0.0,0,0,125.811553955078,8.0,0
20675-61-11-2,7,1,16.0,1,0.0,0,0,125.811553955078,5.0,0
20675-61-11-3,7,1,11.0,0,,0,0,125.811553955078,3.0,0
20675-115-11-1,1,1,54.0,1,0.0,0,0,125.811553955078,7.0,0
20675-115-11-2,3,2,24.0,1,1.0,1,0,125.811553955078,7.0,0
20675-115-11-3,3,1,15.0,1,0.0,0,0,125.811553955078,5.0,0
20675-115-11-4,3,2,19.0,1,0.0,1,0,125.811553955078,6.0,0
20675-115-11-5,4,1,23.0,1,1.0,0,0,125.811553955078,5.0,0
20675-115-11-6,5,1,3.0,0,,0,0,125.811553955078,1.0,0
20675-115-11-7,5,1,15.0,1,0.0,0,0,125.811553955078,5.0,0
20675-132-11-1,1,1,57.0,1,1.0,0,0,125.811553955078,3.0,0
20677-10-11-1,1,2,71.0,1,0.0,0,0,691.538208007813,8.0,0
20677-10-11-2,2,1,70.0,1,0.0,0,0,691.538208007813,10.0,0
20677-26-11-1,1,2,35.0,1,1.0,0,0,691.538208007813,6.0,0
20677-26-11-2,3,2,13.0,0,,0,0,691.538208007813,5.0,0
20677-57-11-1,1,1,55.0,1,0.0,0,0,691.538208007813,8.0,0
20677-57-11-2,2,2,52.0,1,1.0,0,0,691.538208007813,3.0,0
20677-57-11-3,3,2,34.0,1,1.0,1,0,691.538208007813,8.0,0
20677-57-11-4,5,1,14.0,1,0.0,0,0,691.538208007813,5.0,0
20677-57-11-5,5,1,12.0,0,,0,0,691.538208007813,4.0,0
20677-71-11-1,1,1,76.0,1,0.0,0,0,691.538208007813,8.0,0
20677-71-11-2,2,2,76.0,1,0.0,0,0,691.538208007813,8.0,0
20677-71-11-3,3,1,40.0,0,,0,0,691.538208007813,,0
20677-71-11-4,10,2,34.0,0,,0,0,691.538208007813,,0
20677-71-11-5,10,2,10.0,0,,0,0,691.538208007813,,0
20679-21-11-1,1,2,50.0,1,1.0,0,0,58.4958992004395,6.0,0
20679-21-11-2,3,1,23.0,1,1.0,1,0,58.4958992004395,6.0,0
20679-21-11-3,3,2,19.0,1,0.0,1,0,58.4958992004395,6.0,0
20679-21-11-4,3,2,14.0,1,1.0,0,0,58.4958992004395,5.0,0
20679-21-11-5,3,2,26.0,1,1.0,1,0,58.4958992004395,6.0,0
20679-21-11-6,5,2,5.0,0,,0,0,58.4958992004395,2.0,0
20679-21-11-7,5,2,0.0,0,,0,0,58.4958992004395,,0
20679-22-11-1,1,1,50.0,1,1.0,1,0,58.4958992004395,7.0,0
20679-22-11-2,2,2,45.0,1,0.0,0,0,58.4958992004395,6.0,0
20679-22-11-3,3,2,22.0,1,0.0,1,0,58.4958992004395,7.0,0
20679-23-11-1,1,1,52.0,1,0.0,1,0,58.4958992004395,6.0,0
20679-23-11-2,3,1,22.0,1,1.0,0,0,58.4958992004395,6.0,0
20679-23-11-3,3,1,11.0,0,,0,0,58.4958992004395,3.0,0
20679-23-11-4,3,2,9.0,0,,0,0,58.4958992004395,3.0,0
20679-24-11-1,1,1,47.0,1,0.0,1,0,58.4958992004395,8.0,0
20679-24-11-2,2,2,43.0,1,1.0,1,0,58.4958992004395,8.0,0
20679-24-11-3,3,2,19.0,1,0.0,0,0,58.4958992004395,9.0,0
20679-24-11-4,3,2,11.0,0,,0,0,58.4958992004395,3.0,0
20679-89-11-1,1,1,74.0,1,1.0,0,0,58.4958992004395,6.0,0
20679-89-11-2,2,2,68.0,1,0.0,0,0,58.4958992004395,5.0,0
20679-90-11-1,1,1,76.0,1,1.0,0,0,58.4958992004395,10.0,0
20679-90-11-2,3,2,47.0,0,,0,0,58.4958992004395,,0
20679-91-11-1,1,1,41.0,1,1.0,0,0,58.4958992004395,6.0,0
20679-91-11-2,2,2,37.0,1,0.0,1,0,58.4958992004395,7.0,0
20679-91-11-3,3,1,15.0,1,0.0,0,0,58.4958992004395,5.0,0
20679-91-11-4,3,2,13.0,0,,0,0,58.4958992004395,5.0,0
20679-91-11-5,3,2,11.0,0,,0,0,58.4958992004395,3.0,0
20679-91-11-6,3,1,8.0,0,,0,0,58.4958992004395,3.0,0
20679-91-11-7,3,1,6.0,0,,0,0,58.4958992004395,2.0,0
20679-91-11-8,3,1,6.0,0,,0,0,58.4958992004395,2.0,0
20679-91-11-9,7,1,92.0,1,1.0,0,0,58.4958992004395,1.0,0
20679-92-11-1,1,1,39.0,1,0.0,1,0,58.4958992004395,8.0,0
20679-92-11-2,2,2,32.0,1,0.0,1,0,58.4958992004395,9.0,0
20679-92-11-3,3,2,16.0,1,0.0,0,0,58.4958992004395,5.0,0
20679-92-11-4,3,1,14.0,1,0.0,0,0,58.4958992004395,5.0,0
20679-92-11-5,3,1,12.0,0,,0,0,58.4958992004395,4.0,0
20679-92-11-6,3,1,9.0,0,,0,0,58.4958992004395,3.0,0
20679-92-11-7,3,2,8.0,0,,0,0,58.4958992004395,3.0,0
20682-15-11-1,1,1,74.0,1,1.0,0,0,229.341110229492,5.0,0
20682-15-11-2,2,2,57.0,1,0.0,0,0,229.341110229492,11.0,1
20682-15-11-3,3,1,37.0,1,0.0,0,0,229.341110229492,9.0,0
20682-15-11-4,3,1,35.0,1,0.0,1,1,229.341110229492,10.0,0
20682-72-11-1,1,2,73.0,1,1.0,0,1,229.341110229492,3.0,0
20682-91-11-1,1,1,67.0,1,0.0,0,0,229.341110229492,1.0,0
20682-91-11-2,2,2,66.0,1,0.0,0,0,229.341110229492,1.0,0
20682-91-11-3,3,2,30.0,1,0.0,0,0,229.341110229492,7.0,0
20682-91-11-4,4,1,40.0,1,0.0,1,0,229.341110229492,6.0,0
20682-91-11-5,5,2,11.0,0,,0,0,229.341110229492,3.0,0
20682-91-11-6,5,2,5.0,0,,0,0,229.341110229492,2.0,0
20682-91-11-7,5,2,0.0,0,,0,0,229.341110229492,,0
20682-91-11-8,3,1,40.0,1,0.0,0,0,229.341110229492,4.0,0
20682-110-11-1,1,1,65.0,1,1.0,0,0,229.341110229492,5.0,1
20682-110-11-2,2,2,55.0,1,1.0,0,0,229.341110229492,4.0,1
20682-110-11-3,3,1,38.0,1,0.0,1,1,229.341110229492,6.0,0
20682-129-11-1,1,1,39.0,1,0.0,0,0,229.341110229492,6.0,1
20682-129-11-2,2,2,30.0,1,1.0,1,1,229.341110229492,6.0,0
20682-129-11-3,3,1,15.0,1,0.0,0,0,229.341110229492,5.0,0
20682-129-11-4,3,1,10.0,0,,0,0,229.341110229492,3.0,0
20688-37-11-1,1,1,64.0,1,0.0,1,1,1.47723639011383,10.0,1
20688-37-11-2,2,2,57.0,1,0.0,1,0,1.47723639011383,8.0,0
20688-37-11-3,3,1,35.0,1,0.0,1,1,1.47723639011383,10.0,1
20688-37-11-4,3,2,22.0,1,0.0,1,0,1.47723639011383,9.0,0
20688-52-11-1,1,2,58.0,1,0.0,1,0,1.47723639011383,5.0,0
20688-52-11-2,3,1,34.0,1,0.0,0,0,1.47723639011383,6.0,0
20688-52-11-3,4,2,32.0,1,1.0,0,0,1.47723639011383,6.0,0
20688-52-11-4,10,2,10.0,0,,0,0,1.47723639011383,3.0,0
20688-52-11-5,5,2,6.0,0,,0,0,1.47723639011383,2.0,0
