CONGLOME,VIVIENDA,HOGAR,CODPERSO,P203,P207,P208A,P301A,P301B,P507,P510A1,P511A,P512A,P558E1_4,P558E1_8,P558E1_9,DOMINIO,ESTRATO,PANEL,FACTOR07,MIEPERHO,llave_persona,Edad,Ocupado,P510A1_num,P511A_num,P507_num,Informal,CreditoFormal,Billetera
015882,143,11,05,3,1,1,,,,,,,0.0,0.0,0.0,5,7, ,179.438827514648,5,015882-143-11-05,1.0,0,,,,,0,0
015882,145,11,01,1,1,67,3,1,2,3, ,1,0.0,0.0,0.0,5,7, ,179.438827514648,2,015882-145-11-01,67.0,1,3.0,,2.0,1.0,0,0
015882,145,11,02,2,2,83,1, ,5,3,7,1,0.0,0.0,0.0,5,7, ,179.438827514648,2,015882-145-11-02,83.0,1,3.0,7.0,5.0,1.0,0,0
015882,146,11,01,1,2,76,3,0,2,3, ,1,0.0,0.0,0.0,5,7, ,179.438827514648,1,015882-146-11-01,76.0,1,3.0,,2.0,1.0,0,0
015882,147,11,01,1,2,82,1, , , , , ,0.0,0.0,0.0,5,7, ,179.438827514648,1,015882-147-11-01,82.0,1,,,,0.0,0,0
015882,147,11,02,3,1,53,,,,,,,0.0,0.0,0.0,5,7, ,179.438827514648,1,015882-147-11-02,53.0,0,,,,,0,0
015883,045,11,01,1,1,80,5,2,2,3, ,1,0.0,0.0,0.0,5,7, ,163.764602661133,2,015883-045-11-01,80.0,1,3.0,,2.0,1.0,0,0
015883,045,11,02,2,2,79,3,3,5,3,7,1,0.0,0.0,0.0,5,7, ,163.764602661133,2,015883-045-11-02,79.0,1,3.0,7.0,5.0,1.0,0,0
015883,047,11,01,1,1,75,6,5,2,3, ,1,0.0,0.0,0.0,5,7, ,163.764602661133,1,015883-047-11-01,75.0,1,3.0,,2.0,1.0,0,0
015883,138,11,01,1,1,60,4,5,2,3, ,1,0.0,0.0,0.0,5,7, ,163.764602661133,2,015883-138-11-01,60.0,1,3.0,,2.0,1.0,0,0
015883,138,11,02,2,2,61,1, , , , , ,0.0,0.0,0.0,5,7, ,163.764602661133,2,015883-138-11-02,61.0,1,,,,0.0,0,0
015883,139,11,01,1,2,85,1, , , , , ,0.0,0.0,0.0,5,7, ,163.764602661133,1,015883-139-11-01,85.0,1,,,,0.0,0,0
015883,140,11,01,1,2,78,1, ,2,3, ,1,0.0,0.0,0.0,5,7, ,163.764602661133,1,015883-140-11-01,78.0,1,3.0,,2.0,1.0,0,0
015883,140,11,02,11,1,75,,,,,,,0.0,0.0,0.0,5,7, ,163.764602661133,1,015883-140-11-02,75.0,0,,,,,0,0
015883,140,11,03,11,1,59,,,,,,,0.0,0.0,0.0,5,7, ,163.764602661133,1,015883-140-11-03,59.0,0,,,,,0,0
015883,143,11,01,1,2,56,3,0,5,3,7,1,0.0,0.0,0.0,5,7, ,163.764602661133,3,015883-143-11-01,56.0,1,3.0,7.0,5.0,1.0,0,0
015883,143,11,02,2,1,73,4,5,2,3, ,1,0.0,0.0,0.0,5,7, ,163.764602661133,3,015883-143-11-02,73.0,1,3.0,,2.0,1.0,0,0
015883,143,11,03,3,1,17,6,5,5,3,7,1,0.0,0.0,0.0,5,7, ,163.764602661133,3,015883-143-11-03,17.0,1,3.0,7.0,5.0,1.0,0,0
015883,144,11,01,1,2,52,3,0,2,3, ,1,0.0,0.0,0.0,5,7, ,163.764602661133,1,015883-144-11-01,52.0,1,3.0,,2.0,1.0,0,0
015883,145,11,01,1,1,50,5,2,2,3, ,1,0.0,0.0,0.0,5,7, ,163.764602661133,6,015883-145-11-01,50.0,1,3.0,,2.0,1.0,0,0
015883,145,11,02,2,2,51,4,0,5,3,7,1,0.0,0.0,0.0,5,7, ,163.764602661133,6,015883-145-11-02,51.0,1,3.0,7.0,5.0,1.0,0,0
015883,145,11,03,3,2,18,7,1,3,2,7,1,0.0,8.0,0.0,5,7, ,163.764602661133,6,015883-145-11-03,18.0,1,2.0,7.0,3.0,1.0,0,1
015883,145,11,04,3,1,13,5,1,,,,,0.0,0.0,0.0,5,7, ,163.764602661133,6,015883-145-11-04,13.0,0,,,,,0,0
015883,145,11,05,3,1,9,3,0,,,,,0.0,0.0,0.0,5,7, ,163.764602661133,6,015883-145-11-05,9.0,0,,,,,0,0
015883,145,11,06,5,2,6,2,3,,,,,0.0,0.0,0.0,5,7, ,163.764602661133,6,015883-145-11-06,6.0,0,,,,,0,0
015884,026,11,01,1,1,72,3,3,2,3, ,1,0.0,0.0,0.0,5,7, ,179.438827514648,2,015884-026-11-01,72.0,1,3.0,,2.0,1.0,0,0
015884,026,11,02,2,2,75,1, ,5,3,7,1,0.0,0.0,0.0,5,7, ,179.438827514648,2,015884-026-11-02,75.0,1,3.0,7.0,5.0,1.0,0,0
015884,030,11,01,1,1,73,4,5, , , , ,0.0,0.0,0.0,5,7, ,179.438827514648,1,015884-030-11-01,73.0,1,,,,0.0,0,0
015884,031,11,01,1,2,90,1, ,2,3, ,1,0.0,0.0,0.0,5,7, ,179.438827514648,1,015884-031-11-01,90.0,1,3.0,,2.0,1.0,0,0
015884,033,11,01,1,1,69,5,3,2,3, ,1,0.0,0.0,0.0,5,7, ,179.438827514648,1,015884-033-11-01,69.0,1,3.0,,2.0,1.0,0,0
015884,034,11,01,1,2,68,1, ,2,3, ,1,0.0,0.0,0.0,5,7, ,179.438827514648,2,015884-034-11-01,68.0,1,3.0,,2.0,1.0,0,0
015884,034,11,02,2,1,84,1, , , , , ,0.0,0.0,0.0,5,7, ,179.438827514648,2,015884-034-11-02,84.0,1,,,,0.0,0,0
015884,035,11,01,1,1,75,4,5,2,3, ,1,0.0,0.0,0.0,5,7, ,179.438827514648,2,015884-035-11-01,75.0,1,3.0,,2.0,1.0,0,0
015884,035,11,02,2,2,86,3,2,5,3,7,1,0.0,0.0,0.0,5,7, ,179.438827514648,2,015884-035-11-02,86.0,1,3.0,7.0,5.0,1.0,0,0
015884,038,11,01,1,2,57,7,3,2,3, ,1,0.0,0.0,0.0,5,7, ,179.438827514648,2,015884-038-11-01,57.0,1,3.0,,2.0,1.0,0,0
015884,038,11,02,2,1,70,10,5,3, ,1,5,0.0,0.0,0.0,5,7, ,179.438827514648,2,015884-038-11-02,70.0,1,,1.0,3.0,0.0,0,0
015884,040,11,01,1,1,66,6,5,2,3, ,1,0.0,0.0,0.0,5,7, ,179.438827514648,2,015884-040-11-01,66.0,1,3.0,,2.0,1.0,0,0
015884,040,11,02,2,2,63,4,5,5,3,7,1,0.0,0.0,0.0,5,7, ,179.438827514648,2,015884-040-11-02,63.0,1,3.0,7.0,5.0,1.0,0,0
015886,013,11,01,1,1,35,6,5,2,3, ,1,0.0,0.0,0.0,5,6, ,167.209548950195,4,015886-013-11-01,35.0,1,3.0,,2.0,1.0,0,0
015886,013,11,02,2,2,27,5,2,5,3,7,1,0.0,0.0,0.0,5,6, ,167.209548950195,4,015886-013-11-02,27.0,1,3.0,7.0,5.0,1.0,0,0
015886,013,11,03,3,2,8,3,0,,,,,0.0,0.0,0.0,5,6, ,167.209548950195,4,015886-013-11-03,8.0,0,,,,,0,0
015886,013,11,04,3,1,1,,,,,,,0.0,0.0,0.0,5,6, ,167.209548950195,4,015886-013-11-04,1.0,0,,,,,0,0
015886,028,11,01,1,2,42,4,0,2,3, ,1,0.0,0.0,0.0,5,6, ,167.209548950195,3,015886-028-11-01,42.0,1,3.0,,2.0,1.0,0,0
015886,028,11,02,2,1,36,4,0,5,3,7,1,0.0,0.0,0.0,5,6, ,167.209548950195,3,015886-028-11-02,36.0,1,3.0,7.0,5.0,1.0,0,0
015886,028,11,03,3,1,18,6,5,4,2,7,1,0.0,0.0,0.0,5,6, ,167.209548950195,3,015886-028-11-03,18.0,1,2.0,7.0,4.0,1.0,0,0
015886,059,11,01,1,2,49,3,0,2,3, ,1,0.0,0.0,9.0,5,6, ,167.209548950195,2,015886-059-11-01,49.0,1,3.0,,2.0,1.0,1,0
015886,059,11,02,3,2,14,5,2, , , , ,0.0,0.0,0.0,5,6, ,167.209548950195,2,015886-059-11-02,14.0,1,,,,0.0,0,0
015886,075,11,01,1,1,47,5,2,2,3, ,1,0.0,0.0,0.0,5,6, ,167.209548950195,4,015886-075-11-01,47.0,1,3.0,,2.0,1.0,0,0
015886,075,11,02,2,2,41,3,0,5,3,7,1,0.0,0.0,0.0,5,6, ,167.209548950195,4,015886-075-11-02,41.0,1,3.0,7.0,5.0,1.0,0,0
015886,075,11,03,3,1,14,5,2,5,3,7,1,0.0,0.0,0.0,5,6, ,167.209548950195,4,015886-075-11-03,14.0,1,3.0,7.0,5.0,1.0,0,0
015886,075,11,04,3,1,8,3,0,,,,,0.0,0.0,0.0,5,6, ,167.209548950195,4,015886-075-11-04,8.0,0,,,,,0,0
015886,089,11,01,1,1,75,3,4,2,3, ,1,0.0,0.0,0.0,5,6, ,167.209548950195,1,015886-089-11-01,75.0,1,3.0,,2.0,1.0,0,0
015886,131,11,01,1,1,42,4,0,2,3, ,1,0.0,0.0,0.0,5,6, ,167.209548950195,4,015886-131-11-01,42.0,1,3.0,,2.0,1.0,0,0
015886,131,11,02,2,2,38,3,0,4,3,7,1,0.0,0.0,0.0,5,6, ,167.209548950195,4,015886-131-11-02,38.0,1,3.0,7.0,4.0,1.0,0,0
015886,131,11,03,3,1,17,5,3, , , , ,0.0,0.0,0.0,5,6, ,167.209548950195,4,015886-131-11-03,17.0,1,,,,0.0,0,0
015886,131,11,04,4,2,21,4,0, , , , ,0.0,0.0,0.0,5,6, ,167.209548950195,4,015886-131-11-04,21.0,1,,,,0.0,0,0
015886,131,11,05,7,2,68,,,,,,,0.0,0.0,0.0,5,6, ,167.209548950195,4,015886-131-11-05,68.0,0,,,,,0,0
015886,158,11,01,1,2,50,4,0,2,3, ,1,0.0,0.0,0.0,5,6, ,167.209548950195,3,015886-158-11-01,50.0,1,3.0,,2.0,1.0,0,0
015886,158,11,02,2,1,54,5,3,4,3,7,1,0.0,0.0,0.0,5,6, ,167.209548950195,3,015886-158-11-02,54.0,1,3.0,7.0,4.0,1.0,0,0
015886,158,11,03,3,2,14,5,2,5,3,7,1,0.0,0.0,0.0,5,6, ,167.209548950195,3,015886-158-11-03,14.0,1,3.0,7.0,5.0,1.0,0,0
015886,171,11,01,1,2,98,1, , , , , ,0.0,0.0,0.0,5,6, ,167.209548950195,1,015886-171-11-01,98.0,1,,,,0.0,0,0
015887,018,11,01,1,1,84,3,3, , , , ,0.0,0.0,0.0,5,6, ,120.89640045166,2,015887-018-11-01,84.0,1,,,,0.0,0,0
015887,018,11,02,2,2,82,1, ,2,3, ,1,0.0,0.0,0.0,5,6, ,120.89640045166,2,015887-018-11-02,82.0,1,3.0,,2.0,1.0,0,0
015887,027,11,01,1,1,79,4,5, , , , ,0.0,0.0,0.0,5,6, ,120.89640045166,2,015887-027-11-01,79.0,1,,,,0.0,0,0
015887,027,11,02,2,2,81,1, ,2,3, ,1,0.0,0.0,0.0,5,6, ,120.89640045166,2,015887-027-11-02,81.0,1,3.0,,2.0,1.0,0,0
015887,036,11,01,1,1,73,8,5,2,3, ,1,0.0,0.0,0.0,5,6, ,120.89640045166,2,015887-036-11-01,73.0,1,3.0,,2.0,1.0,0,0
015887,036,11,02,2,2,74,4,5, , , , ,0.0,0.0,0.0,5,6, ,120.89640045166,2,015887-036-11-02,74.0,1,,,,0.0,0,0
015887,047,11,01,1,1,53,6,5,4,1,2,3,0.0,0.0,9.0,5,6, ,120.89640045166,5,015887-047-11-01,53.0,1,1.0,2.0,4.0,0.0,1,0
015887,047,11,02,2,2,46,3,0,2,3, ,1,0.0,0.0,0.0,5,6, ,120.89640045166,5,015887-047-11-02,46.0,1,3.0,,2.0,1.0,0,0
015887,047,11,03,3,2,16,5,4,5,3,7,1,0.0,0.0,0.0,5,6, ,120.89640045166,5,015887-047-11-03,16.0,1,3.0,7.0,5.0,1.0,0,0
015887,047,11,04,3,1,15,5,2,5,3,7,1,0.0,0.0,0.0,5,6, ,120.89640045166,5,015887-047-11-04,15.0,1,3.0,7.0,5.0,1.0,0,0
015887,047,11,05,3,2,9,3,0,,,,,0.0,0.0,0.0,5,6, ,120.89640045166,5,015887-047-11-05,9.0,0,,,,,0,0
015887,055,11,01,1,2,68,6,5,2,3, ,1,0.0,0.0,0.0,5,6, ,120.89640045166,2,015887-055-11-01,68.0,1,3.0,,2.0,1.0,0,0
015887,055,11,02,2,1,71,8,3, , , , ,0.0,0.0,9.0,5,6, ,120.89640045166,2,015887-055-11-02,71.0,1,,,,0.0,1,0
015887,094,11,01,1,1,70,5,4,4, ,5,5,0.0,0.0,0.0,5,6, ,120.89640045166,1,015887-094-11-01,70.0,1,,5.0,4.0,0.0,0,0
015887,105,11,01,1,1,60,9,1,2,3, ,1,0.0,0.0,0.0,5,6, ,120.89640045166,1,015887-105-11-01,60.0,1,3.0,,2.0,1.0,0,0
015887,113,11,01,1,1,90,4,5, , , , ,0.0,0.0,0.0,5,6, ,120.89640045166,2,015887-113-11-01,90.0,1,,,,0.0,0,0
015887,113,11,02,2,2,93,1, , , , , ,0.0,0.0,0.0,5,6, ,120.89640045166,2,015887-113-11-02,93.0,1,,,,0.0,0,0
015888,069,11,01,1,2,55,6,5,6, ,7,1,0.0,0.0,0.0,5,7, ,179.438827514648,2,015888-069-11-01,55.0,1,,7.0,6.0,1.0,0,0
015888,069,11,02,3,1,17,6,5, , , , ,0.0,0.0,0.0,5,7, ,179.438827514648,2,015888-069-11-02,17.0,1,,,,0.0,0,0
015888,070,11,01,1,2,28,6,5,2,3, ,1,0.0,8.0,0.0,5,7, ,179.438827514648,2,015888-070-11-01,28.0,1,3.0,,2.0,1.0,0,1
015888,070,11,02,3,1,10,3,0,,,,,0.0,0.0,0.0,5,7, ,179.438827514648,2,015888-070-11-02,10.0,0,,,,,0,0
015888,071,11,01,1,1,32,6,5,3,3,7,1,0.0,0.0,0.0,5,7, ,179.438827514648,4,015888-071-11-01,32.0,1,3.0,7.0,3.0,1.0,0,0
015888,071,11,02,2,2,30,8,3,2,3, ,1,0.0,8.0,9.0,5,7, ,179.438827514648,4,015888-071-11-02,30.0,1,3.0,,2.0,1.0,1,1
015888,071,11,03,3,2,12,3,0,,,,,0.0,0.0,0.0,5,7, ,179.438827514648,4,015888-071-11-03,12.0,0,,,,,0,0
015888,071,11,04,3,2,2,,,,,,,0.0,0.0,0.0,5,7, ,179.438827514648,4,015888-071-11-04,2.0,0,,,,,0,0
015888,146,11,01,1,2,71,3,1,2,3, ,1,0.0,0.0,0.0,5,7, ,179.438827514648,1,015888-146-11-01,71.0,1,3.0,,2.0,1.0,0,0
015888,147,11,01,1,1,28,4,0, , , , ,0.0,0.0,0.0,5,7, ,179.438827514648,4,015888-147-11-01,28.0,1,,,,0.0,0,0
015888,147,11,02,2,2,26,5,2,4,3,7,1,0.0,0.0,0.0,5,7, ,179.438827514648,4,015888-147-11-02,26.0,1,3.0,7.0,4.0,1.0,0,0
015888,147,11,03,3,2,6,2,3,,,,,0.0,0.0,0.0,5,7, ,179.438827514648,4,015888-147-11-03,6.0,0,,,,,0,0
015888,147,11,04,3,1,1,,,,,,,0.0,0.0,0.0,5,7, ,179.438827514648,4,015888-147-11-04,1.0,0,,,,,0,0
015888,148,11,01,1,2,54,1, ,2,3, ,1,0.0,0.0,0.0,5,7, ,179.438827514648,4,015888-148-11-01,54.0,1,3.0,,2.0,1.0,0,0
015888,148,11,02,3,1,20,6,5, , , , ,0.0,0.0,0.0,5,7, ,179.438827514648,4,015888-148-11-02,20.0,1,,,,0.0,0,0
015888,148,11,03,3,1,17,6,5,4,3,7,1,0.0,0.0,0.0,5,7, ,179.438827514648,4,015888-148-11-03,17.0,1,3.0,7.0,4.0,1.0,0,0
015888,148,11,04,3,1,15,5,1,4,3,7,1,0.0,0.0,0.0,5,7, ,179.438827514648,4,015888-148-11-04,15.0,1,3.0,7.0,4.0,1.0,0,0
015888,149,11,01,1,1,62,3,3,2,3, ,1,0.0,0.0,0.0,5,7, ,179.438827514648,5,015888-149-11-01,62.0,1,3.0,,2.0,1.0,0,0
015888,149,11,02,2,2,48,5,1,4,3,7,1,0.0,0.0,0.0,5,7, ,179.438827514648,5,015888-149-11-02,48.0,1,3.0,7.0,4.0,1.0,0,0
015888,149,11,03,3,1,27,6,5,5,3,7,1,0.0,0.0,0.0,5,7, ,179.438827514648,5,015888-149-11-03,27.0,1,3.0,7.0,5.0,1.0,0,0
015888,149,11,04,3,2,25,7,1, , , , ,0.0,0.0,0.0,5,7, ,179.438827514648,5,015888-149-11-04,25.0,1,,,,0.0,0,0
015888,149,11,05,3,2,20,6,5,7,3,7,1,0.0,0.0,0.0,5,7, ,179.438827514648,5,015888-149-11-05,20.0,1,3.0,7.0,7.0,1.0,0,0
015888,151,11,01,1,1,61,1, ,2,3, ,1,0.0,0.0,0.0,5,7, ,179.438827514648,3,015888-151-11-01,61.0,1,3.0,,2.0,1.0,0,0
015888,151,11,02,2,2,41,1, ,5,3,7,1,0.0,0.0,0.0,5,7, ,179.438827514648,3,015888-151-11-02,41.0,1,3.0,7.0,5.0,1.0,0,0
015888,151,11,03,3,1,32,3,0,4,3,7,1,0.0,0.0,9.0,5,7, ,179.438827514648,3,015888-151-11-03,32.0,1,3.0,7.0,4.0,1.0,1,0
015889,008,11,01,1,1,39,5,1,2,3, ,1,0.0,0.0,0.0,5,7, ,179.438827514648,9,015889-008-11-01,39.0,1,3.0,,2.0,1.0,0,0
015889,008,11,02,2,2,38,4,0,5,3,7,1,0.0,0.0,0.0,5,7, ,179.438827514648,9,015889-008-11-02,38.0,1,3.0,7.0,5.0,1.0,0,0
015889,008,11,03,3,2,19,6,5,4,3,7,2,0.0,0.0,0.0,5,7, ,179.438827514648,9,015889-008-11-03,19.0,1,3.0,7.0,4.0,1.0,0,0
015889,008,11,04,3,2,17,5,4,5,1,7,1,0.0,0.0,0.0,5,7, ,179.438827514648,9,015889-008-11-04,17.0,1,1.0,7.0,5.0,1.0,0,0
015889,008,11,05,3,1,14,4,0,4,3,7,1,0.0,0.0,0.0,5,7, ,179.438827514648,9,015889-008-11-05,14.0,1,3.0,7.0,4.0,1.0,0,0
015889,008,11,06,3,2,12,4,0,,,,,0.0,0.0,0.0,5,7, ,179.438827514648,9,015889-008-11-06,12.0,0,,,,,0,0
015889,008,11,07,3,1,9,3,0,,,,,0.0,0.0,0.0,5,7, ,179.438827514648,9,015889-008-11-07,9.0,0,,,,,0,0
015889,008,11,08,3,2,5,2,2,,,,,0.0,0.0,0.0,5,7, ,179.438827514648,9,015889-008-11-08,5.0,0,,,,,0,0
015889,008,11,09,3,2,2,,,,,,,0.0,0.0,0.0,5,7, ,179.438827514648,9,015889-008-11-09,2.0,0,,,,,0,0
015889,063,11,01,1,2,43,4,0,4,3,7,1,0.0,0.0,0.0,5,7, ,179.438827514648,3,015889-063-11-01,43.0,1,3.0,7.0,4.0,1.0,0,0
015889,063,11,02,3,1,16,5,4, , , , ,0.0,0.0,0.0,5,7, ,179.438827514648,3,015889-063-11-02,16.0,1,,,,0.0,0,0
015889,063,11,03,3,2,12,4,0,,,,,0.0,0.0,0.0,5,7, ,179.438827514648,3,015889-063-11-03,12.0,0,,,,,0,0
015889,064,11,01,1,1,73,1, ,2,3, ,1,0.0,0.0,0.0,5,7, ,179.438827514648,2,015889-064-11-01,73.0,1,3.0,,2.0,1.0,0,0
015889,064,11,02,2,2,72,1, , , , , ,0.0,0.0,0.0,5,7, ,179.438827514648,2,015889-064-11-02,72.0,1,,,,0.0,0,0
015889,065,11,01,1,1,38,6,5,2,3, ,1,0.0,0.0,0.0,5,7, ,179.438827514648,4,015889-065-11-01,38.0,1,3.0,,2.0,1.0,0,0
015889,065,11,02,2,2,37,5,1,5,3,7,1,0.0,0.0,0.0,5,7, ,179.438827514648,4,015889-065-11-02,37.0,1,3.0,7.0,5.0,1.0,0,0
015889,065,11,03,3,2,20,7,2,3,2,7,1,0.0,8.0,0.0,5,7, ,179.438827514648,4,015889-065-11-03,20.0,1,2.0,7.0,3.0,1.0,0,1
015889,065,11,04,3,1,11,3,0,,,,,0.0,0.0,0.0,5,7, ,179.438827514648,4,015889-065-11-04,11.0,0,,,,,0,0
015889,066,11,01,1,2,29,6,5,2,3, ,1,0.0,8.0,9.0,5,7, ,179.438827514648,3,015889-066-11-01,29.0,1,3.0,,2.0,1.0,1,1
015889,066,11,02,3,1,12,4,0,,,,,0.0,0.0,0.0,5,7, ,179.438827514648,3,015889-066-11-02,12.0,0,,,,,0,0
015889,066,11,03,3,2,4,1, ,,,,,0.0,0.0,0.0,5,7, ,179.438827514648,3,015889-066-11-03,4.0,0,,,,,0,0
015889,067,11,01,1,1,33,5,1,2,3, ,1,0.0,0.0,0.0,5,7, ,179.438827514648,5,015889-067-11-01,33.0,1,3.0,,2.0,1.0,0,0
015889,067,11,02,2,2,27,3,0,5,3,7,1,0.0,0.0,0.0,5,7, ,179.438827514648,5,015889-067-11-02,27.0,1,3.0,7.0,5.0,1.0,0,0
015889,067,11,03,3,1,9,3,0,,,,,0.0,0.0,0.0,5,7, ,179.438827514648,5,015889-067-11-03,9.0,0,,,,,0,0
015889,067,11,04,3,2,5,2,3,,,,,0.0,0.0,0.0,5,7, ,179.438827514648,5,015889-067-11-04,5.0,0,,,,,0,0
015889,067,11,05,7,1,18,5,3,4,3,7,1,0.0,0.0,0.0,5,7, ,179.438827514648,5,015889-067-11-05,18.0,1,3.0,7.0,4.0,1.0,0,0
015889,068,11,01,1,1,75,6,5,2,3, ,1,0.0,0.0,9.0,5,7, ,179.438827514648,5,015889-068-11-01,75.0,1,3.0,,2.0,1.0,1,0
015889,068,11,02,2,2,64,1, ,2,3, ,1,0.0,0.0,0.0,5,7, ,179.438827514648,5,015889-068-11-02,64.0,1,3.0,,2.0,1.0,0,0
015889,068,11,03,3,2,39,3,0,4,3,7,1,0.0,0.0,0.0,5,7, ,179.438827514648,5,015889-068-11-03,39.0,1,3.0,7.0,4.0,1.0,0,0
015889,068,11,04,3,1,18,5,2,5,3,7,1,0.0,0.0,0.0,5,7, ,179.438827514648,5,015889-068-11-04,18.0,1,3.0,7.0,5.0,1.0,0,0
015889,068,11,05,3,1,30,6,5,2,3, ,1,0.0,0.0,0.0,5,7, ,179.438827514648,5,015889-068-11-05,30.0,1,3.0,,2.0,1.0,0,0
015889,071,11,01,1,2,67,1, ,2,3, ,1,0.0,8.0,0.0,5,7, ,179.438827514648,1,015889-071-11-01,67.0,1,3.0,,2.0,1.0,0,1
015890,041,11,01,1,1,44,5,1,2,3, ,1,0.0,0.0,9.0,5,7, ,167.209548950195,6,015890-041-11-01,44.0,1,3.0,,2.0,1.0,1,0
015890,041,11,02,2,2,36,3,0,5,3,7,1,0.0,0.0,0.0,5,7, ,167.209548950195,6,015890-041-11-02,36.0,1,3.0,7.0,5.0,1.0,0,0
015890,041,11,03,3,2,21,7,3,3,2,7,1,0.0,0.0,0.0,5,7, ,167.209548950195,6,015890-041-11-03,21.0,1,2.0,7.0,3.0,1.0,0,0
015890,041,11,04,3,1,16,5,4,4,3,7,1,0.0,0.0,0.0,5,7, ,167.209548950195,6,015890-041-11-04,16.0,1,3.0,7.0,4.0,1.0,0,0
015890,041,11,05,3,1,10,3,0,,,,,0.0,0.0,0.0,5,7, ,167.209548950195,6,015890-041-11-05,10.0,0,,,,,0,0
015890,041,11,06,3,1,3,1, ,,,,,0.0,0.0,0.0,5,7, ,167.209548950195,6,015890-041-11-06,3.0,0,,,,,0,0
015890,044,11,01,1,1,51,6,5,2,3, ,1,0.0,0.0,0.0,5,7, ,167.209548950195,6,015890-044-11-01,51.0,1,3.0,,2.0,1.0,0,0
015890,044,11,02,2,2,49,4,0,5,3,7,1,0.0,0.0,0.0,5,7, ,167.209548950195,6,015890-044-11-02,49.0,1,3.0,7.0,5.0,1.0,0,0
015890,044,11,03,3,1,26,7,2,4,3,7,1,0.0,8.0,0.0,5,7, ,167.209548950195,6,015890-044-11-03,26.0,1,3.0,7.0,4.0,1.0,0,1
015890,044,11,04,3,1,23,9,2,4,3,7,1,0.0,0.0,0.0,5,7, ,167.209548950195,6,015890-044-11-04,23.0,1,3.0,7.0,4.0,1.0,0,0
015890,044,11,05,3,2,19,8,3,3,2,7,1,0.0,0.0,0.0,5,7, ,167.209548950195,6,015890-044-11-05,19.0,1,2.0,7.0,3.0,1.0,0,0
015890,044,11,06,3,2,15,5,3,5,3,7,1,0.0,0.0,0.0,5,7, ,167.209548950195,6,015890-044-11-06,15.0,1,3.0,7.0,5.0,1.0,0,0
015890,128,11,01,1,1,82,3,0, , , , ,0.0,0.0,0.0,5,7, ,167.209548950195,1,015890-128-11-01,82.0,1,,,,0.0,0,0
015890,129,11,01,1,2,39,6,5,2,3, ,1,0.0,0.0,0.0,5,7, ,167.209548950195,3,015890-129-11-01,39.0,1,3.0,,2.0,1.0,0,0
015890,129,11,02,3,2,15,5,3,4,3,7,1,0.0,0.0,0.0,5,7, ,167.209548950195,3,015890-129-11-02,15.0,1,3.0,7.0,4.0,1.0,0,0
015890,129,11,03,3,1,14,5,1, , , , ,0.0,0.0,0.0,5,7, ,167.209548950195,3,015890-129-11-03,14.0,1,,,,0.0,0,0
015890,129,11,04,6,1,79,,,,,,,0.0,0.0,0.0,5,7, ,167.209548950195,3,015890-129-11-04,79.0,0,,,,,0,0
015890,129,11,05,6,2,86,,,,,,,0.0,0.0,0.0,5,7, ,167.209548950195,3,015890-129-11-05,86.0,0,,,,,0,0
015890,130,11,01,1,1,41,8,5,3, ,6,5,0.0,0.0,0.0,5,7, ,167.209548950195,3,015890-130-11-01,41.0,1,,6.0,3.0,0.0,0,0
015890,130,11,02,2,2,32,6,5,2,3, ,1,0.0,0.0,0.0,5,7, ,167.209548950195,3,015890-130-11-02,32.0,1,3.0,,2.0,1.0,0,0
015890,130,11,03,3,2,10,3,0,,,,,0.0,0.0,0.0,5,7, ,167.209548950195,3,015890-130-11-03,10.0,0,,,,,0,0
015890,131,11,01,1,1,64,4,5,2,3, ,1,0.0,0.0,0.0,5,7, ,167.209548950195,1,015890-131-11-01,64.0,1,3.0,,2.0,1.0,0,0
015890,132,11,01,1,2,48,3,0,2,3, ,1,0.0,0.0,0.0,5,7, ,167.209548950195,5,015890-132-11-01,48.0,1,3.0,,2.0,1.0,0,0
015890,132,11,02,2,1,60,4,5,4,3,7,1,0.0,0.0,0.0,5,7, ,167.209548950195,5,015890-132-11-02,60.0,1,3.0,7.0,4.0,1.0,0,0
015890,132,11,03,3,1,22,7,1,4,3,7,1,0.0,0.0,0.0,5,7, ,167.209548950195,5,015890-132-11-03,22.0,1,3.0,7.0,4.0,1.0,0,0
015890,132,11,04,3,2,17,6,5,6, ,7,1,0.0,0.0,0.0,5,7, ,167.209548950195,5,015890-132-11-04,17.0,1,,7.0,6.0,1.0,0,0
015890,132,11,05,3,1,3,1, ,,,,,0.0,0.0,0.0,5,7, ,167.209548950195,5,015890-132-11-05,3.0,0,,,,,0,0
015890,134,11,01,1,2,68,3,2,2,3, ,1,0.0,0.0,0.0,5,7, ,167.209548950195,1,015890-134-11-01,68.0,1,3.0,,2.0,1.0,0,0
015891,009,11,01,1,1,54,3,0,2,3, ,1,0.0,0.0,0.0,5,7, ,163.764602661133,8,015891-009-11-01,54.0,1,3.0,,2.0,1.0,0,0
015891,009,11,02,2,2,47,1, ,2,3, ,1,0.0,0.0,0.0,5,7, ,163.764602661133,8,015891-009-11-02,47.0,1,3.0,,2.0,1.0,0,0
015891,009,11,03,3,1,24,6,5,4,3,2,3,0.0,0.0,0.0,5,7, ,163.764602661133,8,015891-009-11-03,24.0,1,3.0,2.0,4.0,1.0,0,0
